HUC8 ,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,ton,m3,m3,m3,m3,mgal,ton,ton,ton,ton,ha,ha
HUC8,T_YLN,T_YLP,T_FNH3,T_FNO,T_FNO3,T_NFIX,T_GMN,T_FPO,T_FPL,T_MNP,T_YLDG,T_YLDF,T_IRGA,T_ET,T_PET,T_PRCP,T_IRGAmgal,Nyield,Pyield,T_NWET,T_NDRY,T_cropLand,T_irrLand,NUE,PUE,NUE1,PUE1
1010001,934.033308725296,136.495252028029,201.379036476281,7.50088142748574,378.034521584908,119.371246957042,1639.12571003671,0.714889581485634,183.541828069892,85.3739449854839,20784.9272651227,33446.1215180626,13174.350053072,52921946.4424428,75734164.8511974,117453582.705916,3.48029440222013,1218.53637621658,165.978536638491,30.5560601838838,14.477271524845,8802.99583192903,28.676061719656,1.62186281296301,0.900800463365086,1.24319135567694,0.740788470389908
1010002,0.254221777524287,0.0296175635814998,0.070121374344856,0.000141539345085626,0.140299512464635,0,0.496888404610228,1.34815678893712e-05,0.0399847549278128,0.0100095564907309,8.77678793526682,0.135901745542398,11.5324556361884,8684.33201707201,13899.9041249568,20677.1354852908,0.00304655187032316,0.256252925917244,0.0420493087506604,0.00493267661747302,0.00226232380035507,1.64495906804223,0.0329498732462525,1.17678156814569,1.05127906714534,1.16745399468503,0.74047173516468
1010003,557.275416977948,75.7902568371553,64.829761215485,0.416298453578332,195.368489249702,35.8125766067106,1067.45781807899,0.0404665636269364,29.6580445325694,56.1459450832355,12402.8500661617,15036.8512886382,23687.684699893,27301712.8354586,41402664.7820944,63626770.802559,6.25762304254013,642.493710640898,95.0419844523063,16.0220922016585,6.36970504922199,4783.20849651843,49.3342989608646,2.01523079322237,3.20022724858011,1.74793708016153,2.55198843442567
1010004,2257.19405934686,307.946755872103,579.08262102272,13.5966955944292,1386.67239345362,147.315960280804,4116.41193047477,1.29368232740671,354.477397701545,154.807329363818,54701.6757828421,56103.1377499712,95358.0275005311,115347155.142638,171576168.463461,237220427.706082,25.1909208408703,2623.66980641985,388.803468382626,60.7403381454341,23.5016913183041,19210.5402456033,197.785477377183,1.1866924310111,1.09284731167858,1.02093453185149,0.865575571367529
1010005,1589.97667259795,213.643648145469,462.507224490743,9.67980545255701,991.795817440405,88.7389363039679,2939.79196845874,0.92136878965538,273.774932467349,104.166170599986,46751.4763021478,28967.5613506491,86935.8043223619,81346003.8834152,124609895.15045,165619590.265565,22.966005299447,1844.0432490663,276.442769260578,39.5817247787436,17.3367514233698,13575.5514473766,146.705950319767,1.14562445722659,1.00635781404985,0.987783862157383,0.777744902890356
1020001,13.0636432208262,1.37341947832249,1.05391544395936,0.609592438829883,2.13067252526591,5.15148876866617,24.2064734885957,0.0580157290181688,0.131919851351355,1.65044538897106,0.155484902223165,925.552386734901,0,1547419.61746951,2316615.68199299,3007504.75684228,0,22.5711132468242,2.75785922999988,0.693640903132416,0.336536280822755,238.641131662473,0,2.26257626979868,14.5199715852838,1.30952730710864,7.23097523723817
1020002,9.7227365195552,1.02795841793576,0.489511363049707,0.269210966802213,0.99012497379566,3.85151063523948,17.2527064127044,0.0256637777513166,0.0582776831607906,1.2734637439276,0.0721443479255716,680.83125663536,0,1120456.90282174,1675167.26545914,2332625.38577375,0,16.6520543221712,2.0271763143718,0.486661225594701,0.223985126540347,180.125512414961,0,2.63857439391382,24.1498812665936,1.5406005242916,12.2461344699744
1020003,309.025831702536,34.4875128838832,39.0136747025719,10.1396784895612,111.141414426928,58.206187541173,518.460195928093,0.965813682265947,13.7024760624048,27.6789331725082,4634.02728891862,13784.8442453042,18543.7927698833,27038411.1823756,41407325.3735742,54317162.4548899,4.89875082360561,440.415165330583,60.1512383747242,11.1827906779627,5.95615092014037,4410.32934372462,19.5813625794835,1.86901781654681,4.10076698931982,1.31143255430747,2.3511611431328
1020004,120.690215840508,13.8397781340162,16.9149649127397,9.21038404370552,40.4497261533608,2.92458305034748,272.837123142313,0.877285105564266,3.45508677307079,17.844326781171,516.73616227447,9269.79922372792,0,17157081.8781009,25345509.3468715,32741325.6655997,0,164.225915299784,22.4624918176226,9.58639149069252,4.02911425747859,2580.96938492209,0,1.97588391308382,5.1848023315809,1.45208419457163,3.1945037318395
1020005,1345.68390675625,226.980088472041,88.7564244460116,65.6931946816585,192.722513795461,256.838706364505,2631.56540657416,6.25619196068001,141.03686674413,208.009600536022,646.801292459095,103377.02764836,2377.90394182667,97443041.0445424,163538631.641245,191436854.968676,0.628175640120234,2087.68664574284,264.981562982467,51.8018146155371,30.7613077494178,16151.7641474664,2.2646704207873,3.04073087875013,1.79900916793042,1.95999845889462,1.54101008199533
